Geography,Total
1000000US240010001002377,0
1000000US240010001002378,12
1000000US240010001002379,14
1000000US240010001002380,2
1000000US240010001002381,2
1000000US240010001002382,0
1000000US240010001002383,0
1000000US240010001002384,0
1000000US240010001002385,0
1000000US240010001002386,0
1000000US240010001002387,0
1000000US240010001002388,0
1000000US240010001002389,0
1000000US240010001002390,0
1000000US240010001002391,0
1000000US240010001002392,0
1000000US240010001002393,0
1000000US240010001003000,0
1000000US240010001003001,0
1000000US240010001003002,0
1000000US240010001003003,0
1000000US240010001003004,0
1000000US240010001003005,0
1000000US240010001003006,0
1000000US240010001003007,0
1000000US240010001003008,0
1000000US240010001003009,0
1000000US240010001003010,1
1000000US240010001003011,0
1000000US240010001003012,0
1000000US240010001003013,0
1000000US240010001003014,0
1000000US240010001003015,0
1000000US240010001003016,0
1000000US240010001003017,5
1000000US240010001003018,0
1000000US240010001003019,0
1000000US240010001003020,0
1000000US240010001003021,0
1000000US240010001003022,0
1000000US240010001003023,0
1000000US240010001003024,0
1000000US240010001003025,0
1000000US240010001003026,4
1000000US240010001003027,0
1000000US240010001003028,0
1000000US240010001003029,0
1000000US240010001003030,0
1000000US240010001003031,15
1000000US240010001003032,0
1000000US240010001003033,0
1000000US240010001003034,5
1000000US240010001003035,0
1000000US240010001003036,0
1000000US240010001003037,0
1000000US240010001003038,3
1000000US240010001003039,0
1000000US240010001003040,0
1000000US240010001003041,0
1000000US240010001003042,0
1000000US240010001003043,0
1000000US240010001003044,9
1000000US240010001003045,0
1000000US240010001003046,0
1000000US240010001003047,18
1000000US240010001003048,0
1000000US240010001003049,0
1000000US240010001003050,1
1000000US240010001003051,36
1000000US240010001003052,0
1000000US240010001003053,0
1000000US240010001003054,0
1000000US240010001003055,0
1000000US240010001003056,0
1000000US240010001003057,4
1000000US240010001003058,15
1000000US240010001003059,0
1000000US240010001003060,3
1000000US240010001003061,0
1000000US240010001003062,0
1000000US240010001003063,2
1000000US240010001003064,2
1000000US240010001003065,0
1000000US240010001003066,2
1000000US240010001003067,52
1000000US240010001003068,7
1000000US240010001003069,0
1000000US240010001003070,3
1000000US240010001003071,0
1000000US240010001003072,0
1000000US240010001003073,0
1000000US240010001003074,0
1000000US240010001003075,126
1000000US240010001003076,0
1000000US240010001003077,0
1000000US240010001003078,0
1000000US240010001003079,0
1000000US240010001003080,0
1000000US240010001003081,0
1000000US240010001003082,3
1000000US240010001003083,0
1000000US240010001003084,0
1000000US240010001003085,0
1000000US240010001003086,5
1000000US240010001003087,13
1000000US240010001003088,58
1000000US240010001003089,10
1000000US240010001003090,111
1000000US240010001003091,6
1000000US240010001003092,2
1000000US240010001003093,0
1000000US240010001003094,2
1000000US240010001003095,7
1000000US240010001003096,5
1000000US240010001003097,15
1000000US240010001003098,2
1000000US240010001003099,33
1000000US240010001003100,2
1000000US240010001003101,8
1000000US240010001003102,1
1000000US240010001003103,0
1000000US240010001003104,1
1000000US240010001003105,0
1000000US240010001003106,2
1000000US240010001003107,3
1000000US240010001003108,37
1000000US240010001003109,2
1000000US240010001003110,16
1000000US240010001003111,1
1000000US240010001003112,0
1000000US240010001003113,0
1000000US240010001003114,0
1000000US240010001003115,3
1000000US240010001003116,0
1000000US240010001003117,27
1000000US240010001003118,9
1000000US240010001003119,0
1000000US240010001003120,2
1000000US240010001003121,2
1000000US240010001003122,0
1000000US240010001003123,0
1000000US240010001003124,0
1000000US240010001003125,25
1000000US240010001003126,0
1000000US240010001003127,4
1000000US240010001003128,0
1000000US240010001003129,25
1000000US240010001003130,3
1000000US240010001003131,0
1000000US240010001003132,0
1000000US240010001003133,0
1000000US240010001003134,1
1000000US240010001003135,0
1000000US240010001003136,0
1000000US240010001003137,8
1000000US240010001003138,5
1000000US240010001003139,2
1000000US240010001003140,0
1000000US240010001003141,5
1000000US240010001003142,0
1000000US240010001003143,3
1000000US240010001003144,0
1000000US240010001003145,0
1000000US240010001003146,0
1000000US240010001003147,0
1000000US240010001003148,0
1000000US240010001003149,0
1000000US240010001003150,0
1000000US240010001003151,0
1000000US240010001003152,0
1000000US240010001003153,0
1000000US240010001003154,3
1000000US240010001003155,0
1000000US240010001003156,5
1000000US240010001003157,0
1000000US240010001003158,0
1000000US240010001003159,8
1000000US240010001003160,4
1000000US240010001003161,0
1000000US240010001003162,0
1000000US240010001003163,0
1000000US240010001003164,15
1000000US240010001003165,0
1000000US240010001003166,2
1000000US240010001003167,15
1000000US240010001003168,0
1000000US240010001003169,0
1000000US240010001003170,0
1000000US240010001003171,3
1000000US240010001003172,0
1000000US240010001003173,0
1000000US240010001003174,1
1000000US240010001003175,3
1000000US240010001003176,0
1000000US240010001003177,0
1000000US240010001003178,11
1000000US240010001003179,0
1000000US240010001003180,10
1000000US240010001003181,9
1000000US240010001003182,0
1000000US240010001003183,10
1000000US240010001003184,1
1000000US240010001003185,0
1000000US240010001003186,1
1000000US240010001003187,0
1000000US240010001003188,3
1000000US240010001003189,0
1000000US240010001003190,3
1000000US240010001003191,4
1000000US240010001003192,0
1000000US240010001003193,0
1000000US240010001003194,0
1000000US240010001003195,0
1000000US240010001003196,0
1000000US240010001003197,3
1000000US240010001003198,0
1000000US240010001003199,20
1000000US240010001003200,0
1000000US240010001003201,3
1000000US240010001003202,0
1000000US240010001003203,0
1000000US240010001003204,0
1000000US240010001003205,0
1000000US240010001003206,13
1000000US240010001003207,0
1000000US240010001003208,5
1000000US240010001003209,0
1000000US240010001003210,7
1000000US240010001003211,0
1000000US240010001003212,0
1000000US240010001003213,0
1000000US240010001003214,0
1000000US240010001003215,0
1000000US240010001003216,0
1000000US240010001003217,0
1000000US240010001003218,0
1000000US240010001003219,0
1000000US240010001003220,0
1000000US240010001003221,0
1000000US240010001003222,0
1000000US240010001003223,0
1000000US240010001003224,0
1000000US240010001003225,0
1000000US240010001003226,0
