GEOID10,Tot_2018_ltg,Dem_2018_ltg,Rep_2018_ltg,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
40109533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,1291,544
40109534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,557,665
40109535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879,917,962
40109536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40109537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,134,71
40109538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40109539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40109540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,68,76
40109541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
40109542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,846,130
40109543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1132,23
40109544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1058,22
40109545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,1091,32
40109546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,209,23
40109547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,635,12
40109548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,248,239
40109549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,1138,24
40109550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,1132,40
40109551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,763,60
40109552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,817,87
40109553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1046,211
40109554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,11
40109555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,10
40109556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,109,71
40109557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,22,29
40109558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,10
40109559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,46,29
40109560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,305,141
40109561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,453,120
40109562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,618,555
40109563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,107,70
40109564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,126,110
40109565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,812,428
40109566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405,1837,568
40109567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40109568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,181,427
40109569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,368,864
40109570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,333,127
40109571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,265,535
40109572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
40109573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,107,246
40109574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,390,959
40109575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,32,32
40109576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,304,99
40109577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,13
40109578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,15
40109579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,921,32
40109580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,65,42
40109581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,891,952
40109582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,432,1219
40109583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,262,973
40109584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,308,833
40109585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,208,572
40109586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40109587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,14,45
40109588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,67,136
40109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,986,257
40109590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,834,250
40109591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,810,344
40109592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,52,126
40109593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
40109594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40109595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,212,58
401112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,490,51
401113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,90,127
401114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,79,64
401115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,227,322
401116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,114,145
401117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,149,193
401118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,175,190
401119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,131,155
4011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,71,125
4011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,195,243
4011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,291,543
4011113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,208,254
4011114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,164,143
4011115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,280,347
4011116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,137,199
4011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,152,198
4011118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,212,234
4011119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,224,288
4011120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,414,657
4011121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,113,51
4011122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,68,103
4011123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,38,41
4011124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,45,65
4011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,116,184
4011126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,219,465
4011127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,165,308
4011128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,23,84
4011129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,379,874
4011130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,35,75
4011131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,67,190
4011132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,140,247
4011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,215,395
4011134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,58,137
4011135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,158,246
4011136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,183,431
4011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,66,155
4011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,88,140
40113101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,22,59
40113102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,54,138
40113103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,62,154
40113104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,21,82
40113105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,62,119
40113106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20,52
40113107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,385,723
40113108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,260,385
40113109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,223,588
40113110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,194,625
40113111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,89,251
40113112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,170,424
40113113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,22,56
40113114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,27,99
40113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,487,1449
40113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,1247,152
40113203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223,532,1691
40113204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,337,610
40113205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,1034,63
40113206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,46,55
40113301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,213,447
40113302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,61,90
40113303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,344,803
40113304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,29,53
40113305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,160,352
40113306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,115,292
40113307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,337,513
40113308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,354,803
40113309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,372,967
40113310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,219,65
401152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,180,377
401153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,320,570
401154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,48,60
401155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,137,172
401156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,132,181
401157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,302,560
401158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,121,170
401159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,162,232
4011511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,313,331
4011512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,179,304
4011513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,91,132
4011514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,289,423
4011520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,141,140
4011523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,304,373
4011524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,110,172
4011525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,199,405
4011526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,280,507
4011528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,404,733
4011530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,97,197
4011531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,293,551
4011534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,166,315
40117104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,146,364
40117111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,120,214
40117112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,100,224
40117118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,323,730
40117202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,423,653
40117215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,71,109
40117216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,56,101
40117217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,152,532
40117307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,332,864
40117309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,79,221
40117314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,261,521
401191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,162,207
401192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,478,677
401193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,201,196
401194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,495,732
401195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,205,167
401196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,237,156
401197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,240,253
401198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,363,311
4011910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,75,61
4011911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,289,470
4011913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,517,870
4011914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,368,364
4011915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,494,457
4011916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,619,1044
4011917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,88,126
4011918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,385,397
4011919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,401,656
4011920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,614,905
40119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,260,442
40119104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,131,361
40119106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,244,616
40119108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,264,658
40119201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,372,791
40119301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,627,1472
40119401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,520,1199
40119403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,102,259
40119404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,102,245
40119405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,277,652
40119406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,206,613
40119407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,164,466
40119408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,172,479
40119409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,95,283
40119411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,125,292
40119412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40119413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,148,367
40119414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,127,315
40119415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,206,421
40119416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,169,312
40119419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,59,143
401211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,81,43
401212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,76,131
401213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,163,278
401214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,100,209
401215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,189,326
401216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,84,177
401217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,313,813
401218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,141,212
401219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,147,328
4012110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,72,117
4012111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,97,259
4012112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,40,69
4012113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,122,271
4012114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,250,534
4012115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,125,73
4012117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,9,52
4012118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,39,60
4012119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,78,152
4012120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,38,80
4012122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,36
4012123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,24,110
4012124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,13,37
4012125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,44,44
4012126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,89,293
4012127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,307,690
4012128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,76,116
4012129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,74,181
4012130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,74,181
4012131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,121,292
4012132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,205,720
4012133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,159,272
4012134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,250,392
4012135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,204,271
4012136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,35,89
4012137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,186,517
4012138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,47
4012139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,148,359
4012141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,302,554
4012142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,51,122
4012143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,47,209
4012144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,179,436
4012145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8
4012146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,110,335
4012147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,168,332
4012148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,210,491
4012149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,138,303
4012150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6
4012151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,52,125
4012311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,214,259
4012313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,236,448
4012316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,287,678
4012322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,337,595
4012325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,372,810
4012331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,358,497
4012345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,250,509
4012351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,133,350
4012352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,214,352
4012353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,310,859
4012354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,33,90
4012355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,45,169
4012356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,118,206
4012358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,225,514
4012359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,164,376
4012360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,275,558
4012361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,62,191
4012362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,161,455
4012363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,157,303
4012364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,168,371
4012365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,140,420
4012366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,146,385
4012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,77,225
4012368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,20,64
4012398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,10,66
401252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,206,350
401253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,330,540
401256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,283,502
401257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,319,574
401259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,434,979
4012511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,358,989
4012512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,307,692
4012513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,248,604
4012515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,398,804
4012517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,358,456
4012518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,316,492
4012520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,263,513
4012521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,239,696
4012523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,144,409
4012524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,231,667
4012525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,259,706
4012526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,393,1084
4012527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,270,577
4012528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,339,822
4012529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,354,770
4012530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,308,561
4012531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866,539,1327
4012532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,99,392
4012533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,193,389
4012536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,143,315
4012537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,128,299
4012538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,110,301
4012540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,120,297
4012541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,127,393
4012542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,94,253
401271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,91,239
401272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,225,480
401273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,109,263
401274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,130,345
401275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,13,74
401277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,56,137
401278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,35,146
401279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,92,158
4012710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,23,76
4012711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,163,397
4012712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,70
4012715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,155,420
4012716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,42,126
4012717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,91,152
4012719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,20,125
40129101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,19,136
40129102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,15,106
40129103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,42,221
40129201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,91,309
40129202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,7,91
40129203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,100
40129301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,39,184
40129302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,25,143
40129303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,39,212
401311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,143,243
401312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,480,1057
401314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,444,1036
401317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,119,383
401318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,514,1020
401319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,625,1367
4013110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,381,941
4013111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,521,1005
4013112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,121,315
4013113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,398,1087
4013114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,172,467
4013115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,161,442
4013116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,261,673
4013117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,213,575
