Geography,Total
1000000US100010402032049,0
1000000US100010402032050,0
1000000US100010402032051,13
1000000US100010405011000,0
1000000US100010405011001,0
1000000US100010405011002,0
1000000US100010405011003,4
1000000US100010405011004,0
1000000US100010405011005,2
1000000US100010405011006,0
1000000US100010405011007,66
1000000US100010405011008,42
1000000US100010405011009,329
1000000US100010405011010,3
1000000US100010405011011,20
1000000US100010405011012,0
1000000US100010405011013,0
1000000US100010405011014,23
1000000US100010405011015,2
1000000US100010405011016,0
1000000US100010405011017,15
1000000US100010405011018,0
1000000US100010405011019,0
1000000US100010405011020,112
1000000US100010405011021,59
1000000US100010405011022,18
1000000US100010405011023,9
1000000US100010405011024,16
1000000US100010405011025,11
1000000US100010405011026,49
1000000US100010405011027,0
1000000US100010405011028,0
1000000US100010405011029,0
1000000US100010405011030,2
1000000US100010405011031,113
1000000US100010405011032,51
1000000US100010405011033,49
1000000US100010405011034,19
1000000US100010405011035,38
1000000US100010405011036,23
1000000US100010405011037,0
1000000US100010405011038,0
1000000US100010405011039,0
1000000US100010405011040,0
1000000US100010405011041,0
1000000US100010405011042,0
1000000US100010405011043,0
1000000US100010405011044,101
1000000US100010405011045,0
1000000US100010405011046,0
1000000US100010405011047,48
1000000US100010405011048,2
1000000US100010405011049,52
1000000US100010405011050,0
1000000US100010405011051,218
1000000US100010405011052,0
1000000US100010405011053,4
1000000US100010405011054,0
1000000US100010405011055,0
1000000US100010405011056,0
1000000US100010405011057,0
1000000US100010405011058,0
1000000US100010405011059,0
1000000US100010405011060,0
1000000US100010405011061,6
1000000US100010405011062,26
1000000US100010405011063,78
1000000US100010405011064,0
1000000US100010405011065,61
1000000US100010405011066,15
1000000US100010405011067,0
1000000US100010405011068,0
1000000US100010405011069,0
1000000US100010405011070,3
1000000US100010405011071,8
1000000US100010405011072,11
1000000US100010405011073,37
1000000US100010405011074,0
1000000US100010405011075,56
1000000US100010405011076,0
1000000US100010405011077,0
1000000US100010405011078,0
1000000US100010405011079,0
1000000US100010405011080,0
1000000US100010405012000,0
1000000US100010405012001,0
1000000US100010405012002,0
1000000US100010405012003,0
1000000US100010405012004,0
1000000US100010405012005,139
1000000US100010405012006,0
1000000US100010405012007,78
1000000US100010405012008,0
1000000US100010405012009,0
1000000US100010405012010,0
1000000US100010405012011,0
1000000US100010405012012,99
1000000US100010405012013,76
1000000US100010405012014,235
1000000US100010405012015,60
1000000US100010405012016,98
1000000US100010405012017,96
1000000US100010405012018,83
1000000US100010405012019,43
1000000US100010405012020,0
1000000US100010405012021,0
1000000US100010405012022,0
1000000US100010405012023,34
1000000US100010405012024,0
1000000US100010405012025,5
1000000US100010405012026,157
1000000US100010405012027,60
1000000US100010405012028,50
1000000US100010405012029,98
1000000US100010405012030,30
1000000US100010405012031,28
1000000US100010405012032,34
1000000US100010405012033,56
1000000US100010405012034,164
1000000US100010405012035,49
1000000US100010405012036,47
1000000US100010405012037,31
1000000US100010405012038,0
1000000US100010405012039,0
1000000US100010405012040,0
1000000US100010405012041,3
1000000US100010405012042,46
1000000US100010405021000,0
1000000US100010405021001,50
1000000US100010405021002,72
1000000US100010405021003,102
1000000US100010405021004,4
1000000US100010405021005,22
1000000US100010405021006,2
1000000US100010405021007,0
1000000US100010405021008,0
1000000US100010405021009,0
1000000US100010405021010,0
1000000US100010405021011,7
1000000US100010405021012,0
1000000US100010405021013,6
1000000US100010405021014,0
1000000US100010405021015,0
1000000US100010405021016,0
1000000US100010405021017,0
1000000US100010405021018,0
1000000US100010405021019,18
1000000US100010405021020,0
1000000US100010405021021,2
1000000US100010405021022,7
1000000US100010405021023,0
1000000US100010405021024,2
1000000US100010405021025,131
1000000US100010405021026,64
1000000US100010405021027,33
1000000US100010405021028,41
1000000US100010405021029,0
1000000US100010405021030,5
1000000US100010405021031,0
1000000US100010405021032,0
1000000US100010405022000,15
1000000US100010405022001,125
1000000US100010405022002,16
1000000US100010405022003,16
1000000US100010405022004,2
1000000US100010405022005,15
1000000US100010405022006,220
1000000US100010405022007,0
1000000US100010405022008,15
1000000US100010405022009,12
1000000US100010405022010,20
1000000US100010405022011,17
1000000US100010405022012,20
1000000US100010405022013,0
1000000US100010405022014,25
1000000US100010405022015,22
1000000US100010405022016,7
1000000US100010405022017,12
1000000US100010405022018,241
1000000US100010405022019,31
1000000US100010405022020,2
1000000US100010405022021,27
1000000US100010405022022,27
1000000US100010405022023,13
1000000US100010405022024,10
1000000US100010405022025,56
1000000US100010405022026,0
1000000US100010405022027,7
1000000US100010405022028,21
1000000US100010405022029,9
1000000US100010405022030,3
1000000US100010405022031,13
1000000US100010405022032,0
1000000US100010405022033,0
1000000US100010405022034,0
1000000US100010405022035,2
1000000US100010407001000,103
1000000US100010407001001,0
1000000US100010407001002,538
1000000US100010407001003,15
1000000US100010407001004,0
1000000US100010407001005,0
1000000US100010407001006,0
1000000US100010407001007,53
1000000US100010407001008,308
1000000US100010407001009,29
1000000US100010407001010,34
1000000US100010407001011,26
1000000US100010407001012,45
1000000US100010407001013,83
1000000US100010407001014,149
1000000US100010407001015,19
1000000US100010407002000,791
1000000US100010407002001,36
1000000US100010407002002,152
1000000US100010407003000,0
1000000US100010407003001,15
1000000US100010407003002,397
1000000US100010407003003,0
1000000US100010407003004,29
1000000US100010407003005,0
1000000US100010407003006,0
1000000US100010407003007,89
1000000US100010407003008,36
1000000US100010407003009,217
1000000US100010407003010,62
1000000US100010407003011,25
1000000US100010407003012,0
1000000US100010407003013,172
1000000US100010407003014,3
1000000US100010407003015,0
1000000US100010407003016,1
1000000US100010407003017,16
1000000US100010407003018,33
1000000US100010407003019,44
1000000US100010407003020,24
1000000US100010407003021,17
1000000US100010407003022,42
1000000US100010407003023,0
1000000US100010407003024,23
1000000US100010407003025,20
1000000US100010407003026,0
1000000US100010407003027,51
1000000US100010409001000,2
1000000US100010409001001,7
1000000US100010409001002,29
1000000US100010409001003,11
1000000US100010409001004,383
1000000US100010409001005,18
1000000US100010409001006,1
1000000US100010409001007,0
1000000US100010409001008,6
1000000US100010409001009,20
1000000US100010409001010,0
1000000US100010409001011,112
1000000US100010409001012,0
1000000US100010409001013,11
1000000US100010409001014,7
1000000US100010409001015,16
1000000US100010409001016,16
1000000US100010409001017,9
1000000US100010409001018,7
1000000US100010409001019,43
1000000US100010409001020,0
1000000US100010409001021,0
1000000US100010409001022,0
1000000US100010409001023,15
1000000US100010409001024,10
1000000US100010409001025,23
1000000US100010409001026,0
1000000US100010409001027,0
1000000US100010409001028,2
1000000US100010409001029,19
1000000US100010409001030,9
1000000US100010409001031,9
1000000US100010409001032,13
1000000US100010409001033,25
1000000US100010409001034,4
1000000US100010409001035,5
1000000US100010409001036,25
