Geography,Total
1000000US230010206002073,0
1000000US230010206002074,1
1000000US230010206002075,6
1000000US230010206002076,0
1000000US230010206002077,64
1000000US230010206002078,23
1000000US230010206002079,47
1000000US230010207001000,146
1000000US230010207001001,37
1000000US230010207001002,15
1000000US230010207001003,40
1000000US230010207001004,41
1000000US230010207001005,43
1000000US230010207001006,27
1000000US230010207001007,165
1000000US230010207001008,28
1000000US230010207001009,26
1000000US230010207001010,38
1000000US230010207001011,24
1000000US230010207001012,13
1000000US230010207001013,21
1000000US230010207001014,10
1000000US230010207001015,63
1000000US230010207001016,0
1000000US230010207001017,35
1000000US230010207001018,85
1000000US230010207001019,81
1000000US230010207001020,0
1000000US230010207001021,34
1000000US230010207001022,30
1000000US230010207001023,28
1000000US230010207001024,5
1000000US230010207001025,15
1000000US230010207001026,40
1000000US230010207001027,34
1000000US230010207001028,45
1000000US230010207001029,30
1000000US230010207001030,30
1000000US230010207001031,20
1000000US230010207001032,18
1000000US230010207001033,17
1000000US230010207001034,12
1000000US230010207001035,26
1000000US230010207002000,628
1000000US230010207002001,17
1000000US230010207002002,38
1000000US230010207002003,26
1000000US230010207002004,42
1000000US230010207002005,18
1000000US230010207002006,23
1000000US230010207002007,13
1000000US230010207002008,17
1000000US230010207002009,0
1000000US230010207002010,25
1000000US230010207002011,19
1000000US230010207002012,43
1000000US230010207002013,41
1000000US230010207002014,52
1000000US230010207002015,207
1000000US230010207002016,107
1000000US230010207002017,32
1000000US230010207002018,28
1000000US230010207002019,368
1000000US230010207002020,0
1000000US230010207002021,42
1000000US230010207002022,39
1000000US230010207002023,0
1000000US230010207003000,26
1000000US230010207003001,8
1000000US230010207003002,185
1000000US230010207003003,31
1000000US230010207003004,18
1000000US230010207003005,118
1000000US230010207003006,9
1000000US230010207003007,29
1000000US230010207003008,17
1000000US230010207003009,17
1000000US230010207003010,79
1000000US230010207003011,21
1000000US230010207003012,137
1000000US230010207003013,18
1000000US230010207003014,36
1000000US230010207003015,38
1000000US230010208001000,502
1000000US230010208001001,0
1000000US230010208001002,48
1000000US230010208001003,0
1000000US230010208001004,26
1000000US230010208001005,9
1000000US230010208001006,74
1000000US230010208001007,55
1000000US230010208001008,7
1000000US230010208001009,38
1000000US230010208001010,58
1000000US230010208001011,35
1000000US230010208001012,0
1000000US230010208001013,25
1000000US230010208001014,18
1000000US230010208001015,321
1000000US230010208001016,31
1000000US230010208001017,0
1000000US230010208001018,0
1000000US230010208001019,25
1000000US230010208001020,0
1000000US230010208001021,15
1000000US230010208001022,0
1000000US230010208001023,0
1000000US230010208001024,8
1000000US230010208001025,12
1000000US230010208001026,0
1000000US230010208001027,94
1000000US230010208001028,0
1000000US230010208001029,125
1000000US230010208001030,0
1000000US230010208001031,53
1000000US230010208001032,8
1000000US230010208001033,8
1000000US230010208001034,14
1000000US230010208001035,0
1000000US230010208001036,0
1000000US230010208001037,0
1000000US230010208001038,0
1000000US230010208001039,26
1000000US230010208001040,13
1000000US230010208001041,0
1000000US230010208002000,791
1000000US230010208002001,13
1000000US230010208002002,29
1000000US230010208002003,13
1000000US230010208002004,498
