GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_ag,Dem_2016_ag,Rep_2016_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_gov,Dem_2016_gov,Rep_2016_gov
410470021021,837,469,351,0,0,0,0,0,0,0,0,0,0,0,0
410470021022,339,190,142,0,0,0,0,0,0,0,0,0,0,0,0
410470021023,745,390,345,0,0,0,0,0,0,0,0,0,0,0,0
410470021024,1089,589,481,0,0,0,0,0,0,0,0,0,0,0,0
410470022011,789,451,324,0,0,0,0,0,0,0,0,0,0,0,0
410470022012,359,208,146,0,0,0,0,0,0,0,0,0,0,0,0
410470022021,1681,940,705,0,0,0,0,0,0,0,0,0,0,0,0
410470022022,520,296,214,0,0,0,0,0,0,0,0,0,0,0,0
410470022023,1370,754,587,0,0,0,0,0,0,0,0,0,0,0,0
410470023011,1150,598,529,0,0,0,0,0,0,0,0,0,0,0,0
410470023012,436,224,203,0,0,0,0,0,0,0,0,0,0,0,0
410470023031,1470,732,720,0,0,0,0,0,0,0,0,0,0,0,0
410470023032,1140,573,554,0,0,0,0,0,0,0,0,0,0,0,0
410470023033,871,493,362,0,0,0,0,0,0,0,0,0,0,0,0
410470023041,1001,487,501,0,0,0,0,0,0,0,0,0,0,0,0
410470023042,304,172,126,0,0,0,0,0,0,0,0,0,0,0,0
410470023043,935,513,405,0,0,0,0,0,0,0,0,0,0,0,0
410470023044,420,231,182,0,0,0,0,0,0,0,0,0,0,0,0
410470024001,752,421,318,0,0,0,0,0,0,0,0,0,0,0,0
410470024002,1241,626,589,0,0,0,0,0,0,0,0,0,0,0,0
410470025011,2036,919,1084,0,0,0,0,0,0,0,0,0,0,0,0
410470025012,1027,452,566,0,0,0,0,0,0,0,0,0,0,0,0
410470025013,1541,686,830,0,0,0,0,0,0,0,0,0,0,0,0
410470025021,731,273,445,0,0,0,0,0,0,0,0,0,0,0,0
410470025022,986,354,608,0,0,0,0,0,0,0,0,0,0,0,0
410470025023,405,197,198,0,0,0,0,0,0,0,0,0,0,0,0
410470026001,513,169,335,0,0,0,0,0,0,0,0,0,0,0,0
410470026002,472,143,318,0,0,0,0,0,0,0,0,0,0,0,0
410470027001,1638,639,963,0,0,0,0,0,0,0,0,0,0,0,0
410470027002,451,172,269,0,0,0,0,0,0,0,0,0,0,0,0
410470027003,803,317,468,0,0,0,0,0,0,0,0,0,0,0,0
410470027004,747,287,444,0,0,0,0,0,0,0,0,0,0,0,0
410470027005,1337,527,786,0,0,0,0,0,0,0,0,0,0,0,0
410470028001,928,423,485,0,0,0,0,0,0,0,0,0,0,0,0
410470028002,1341,676,641,0,0,0,0,0,0,0,0,0,0,0,0
410470101001,387,152,229,0,0,0,0,0,0,0,0,0,0,0,0
410470101002,309,105,200,0,0,0,0,0,0,0,0,0,0,0,0
410470102011,595,241,341,0,0,0,0,0,0,0,0,0,0,0,0
410470102012,535,237,282,0,0,0,0,0,0,0,0,0,0,0,0
410470102021,651,271,364,0,0,0,0,0,0,0,0,0,0,0,0
410470102022,962,438,503,0,0,0,0,0,0,0,0,0,0,0,0
410470102023,399,164,226,0,0,0,0,0,0,0,0,0,0,0,0
410470102024,870,416,440,0,0,0,0,0,0,0,0,0,0,0,0
410470103031,456,234,214,0,0,0,0,0,0,0,0,0,0,0,0
410470103032,828,313,494,0,0,0,0,0,0,0,0,0,0,0,0
410470103041,211,114,92,0,0,0,0,0,0,0,0,0,0,0,0
410470103042,473,268,193,0,0,0,0,0,0,0,0,0,0,0,0
410470103043,200,119,76,0,0,0,0,0,0,0,0,0,0,0,0
410470103044,239,140,94,0,0,0,0,0,0,0,0,0,0,0,0
410470103051,306,160,140,0,0,0,0,0,0,0,0,0,0,0,0
410470103052,292,129,155,0,0,0,0,0,0,0,0,0,0,0,0
410470103053,417,172,234,0,0,0,0,0,0,0,0,0,0,0,0
410470103061,951,513,420,0,0,0,0,0,0,0,0,0,0,0,0
410470103062,580,315,257,0,0,0,0,0,0,0,0,0,0,0,0
410470103063,296,148,143,0,0,0,0,0,0,0,0,0,0,0,0
410470103064,269,143,121,0,0,0,0,0,0,0,0,0,0,0,0
410470103065,285,169,107,0,0,0,0,0,0,0,0,0,0,0,0
410470103071,1156,586,551,0,0,0,0,0,0,0,0,0,0,0,0
410470103072,543,281,253,0,0,0,0,0,0,0,0,0,0,0,0
410470103073,742,372,358,0,0,0,0,0,0,0,0,0,0,0,0
410470104001,260,86,165,0,0,0,0,0,0,0,0,0,0,0,0
410470104002,478,228,243,0,0,0,0,0,0,0,0,0,0,0,0
410470104003,431,205,220,0,0,0,0,0,0,0,0,0,0,0,0
410470104004,432,201,225,0,0,0,0,0,0,0,0,0,0,0,0
410470104005,368,132,225,0,0,0,0,0,0,0,0,0,0,0,0
410470105011,869,353,496,0,0,0,0,0,0,0,0,0,0,0,0
410470105012,432,159,265,0,0,0,0,0,0,0,0,0,0,0,0
410470105013,915,432,466,0,0,0,0,0,0,0,0,0,0,0,0
410470105014,707,295,397,0,0,0,0,0,0,0,0,0,0,0,0
410470105021,1330,718,589,0,0,0,0,0,0,0,0,0,0,0,0
410470105022,1042,561,462,0,0,0,0,0,0,0,0,0,0,0,0
410470105023,327,177,144,0,0,0,0,0,0,0,0,0,0,0,0
410470105031,371,198,167,0,0,0,0,0,0,0,0,0,0,0,0
410470105032,433,232,194,0,0,0,0,0,0,0,0,0,0,0,0
410470105033,1148,445,682,0,0,0,0,0,0,0,0,0,0,0,0
410470106001,217,99,110,0,0,0,0,0,0,0,0,0,0,0,0
410470106002,708,259,433,0,0,0,0,0,0,0,0,0,0,0,0
410470106003,320,148,160,0,0,0,0,0,0,0,0,0,0,0,0
410470107011,573,232,325,0,0,0,0,0,0,0,0,0,0,0,0
410470107012,576,239,321,0,0,0,0,0,0,0,0,0,0,0,0
410470107013,478,198,266,0,0,0,0,0,0,0,0,0,0,0,0
410470107014,1129,468,629,0,0,0,0,0,0,0,0,0,0,0,0
410470107015,625,253,355,0,0,0,0,0,0,0,0,0,0,0,0
410470107021,664,221,428,0,0,0,0,0,0,0,0,0,0,0,0
410470107022,1156,410,716,0,0,0,0,0,0,0,0,0,0,0,0
410470107023,1394,533,843,0,0,0,0,0,0,0,0,0,0,0,0
410470108011,404,145,247,0,0,0,0,0,0,0,0,0,0,0,0
410470108012,527,202,312,0,0,0,0,0,0,0,0,0,0,0,0
410470108013,837,319,500,0,0,0,0,0,0,0,0,0,0,0,0
410470108014,356,134,213,0,0,0,0,0,0,0,0,0,0,0,0
410470108015,626,230,379,0,0,0,0,0,0,0,0,0,0,0,0
410470108021,799,302,482,0,0,0,0,0,0,0,0,0,0,0,0
410470108022,718,282,423,0,0,0,0,0,0,0,0,0,0,0,0
410470108023,390,161,217,0,0,0,0,0,0,0,0,0,0,0,0
410470108024,918,373,519,0,0,0,0,0,0,0,0,0,0,0,0
410499701001,776,306,445,0,0,0,0,0,0,0,0,0,0,0,0
410499701002,500,197,287,0,0,0,0,0,0,0,0,0,0,0,0
410499701003,198,81,112,0,0,0,0,0,0,0,0,0,0,0,0
410499701004,381,156,215,0,0,0,0,0,0,0,0,0,0,0,0
410499701005,395,161,223,0,0,0,0,0,0,0,0,0,0,0,0
410499702001,340,79,252,0,0,0,0,0,0,0,0,0,0,0,0
410499702002,338,72,259,0,0,0,0,0,0,0,0,0,0,0,0
410499702003,296,95,194,0,0,0,0,0,0,0,0,0,0,0,0
410499702004,294,96,192,0,0,0,0,0,0,0,0,0,0,0,0
410499702005,251,82,163,0,0,0,0,0,0,0,0,0,0,0,0
410499702006,258,85,167,0,0,0,0,0,0,0,0,0,0,0,0
410510001001,457,399,50,0,0,0,0,0,0,0,0,0,0,0,0
410510001002,593,519,64,0,0,0,0,0,0,0,0,0,0,0,0
410510001003,417,365,45,0,0,0,0,0,0,0,0,0,0,0,0
410510001004,679,594,73,0,0,0,0,0,0,0,0,0,0,0,0
410510001005,605,530,65,0,0,0,0,0,0,0,0,0,0,0,0
410510001006,506,443,54,0,0,0,0,0,0,0,0,0,0,0,0
410510001007,646,565,70,0,0,0,0,0,0,0,0,0,0,0,0
410510002001,586,486,87,0,0,0,0,0,0,0,0,0,0,0,0
410510002002,1194,991,177,0,0,0,0,0,0,0,0,0,0,0,0
410510002003,861,714,128,0,0,0,0,0,0,0,0,0,0,0,0
410510002004,810,672,120,0,0,0,0,0,0,0,0,0,0,0,0
410510003011,518,434,71,0,0,0,0,0,0,0,0,0,0,0,0
410510003012,1186,979,192,0,0,0,0,0,0,0,0,0,0,0,0
410510003013,805,674,109,0,0,0,0,0,0,0,0,0,0,0,0
410510003014,672,563,91,0,0,0,0,0,0,0,0,0,0,0,0
410510003021,710,586,118,0,0,0,0,0,0,0,0,0,0,0,0
410510003022,819,668,131,0,0,0,0,0,0,0,0,0,0,0,0
410510003023,525,428,84,0,0,0,0,0,0,0,0,0,0,0,0
410510003024,771,635,128,0,0,0,0,0,0,0,0,0,0,0,0
410510003025,634,522,106,0,0,0,0,0,0,0,0,0,0,0,0
410510003026,618,509,103,0,0,0,0,0,0,0,0,0,0,0,0
410510004011,686,575,96,0,0,0,0,0,0,0,0,0,0,0,0
410510004012,414,342,62,0,0,0,0,0,0,0,0,0,0,0,0
410510004013,608,496,97,0,0,0,0,0,0,0,0,0,0,0,0
410510004014,366,307,51,0,0,0,0,0,0,0,0,0,0,0,0
410510004021,744,618,109,0,0,0,0,0,0,0,0,0,0,0,0
410510004022,511,413,85,0,0,0,0,0,0,0,0,0,0,0,0
410510004023,551,429,106,0,0,0,0,0,0,0,0,0,0,0,0
410510005011,399,318,69,0,0,0,0,0,0,0,0,0,0,0,0
410510005012,424,330,82,0,0,0,0,0,0,0,0,0,0,0,0
410510005013,483,378,91,0,0,0,0,0,0,0,0,0,0,0,0
410510005014,456,363,79,0,0,0,0,0,0,0,0,0,0,0,0
410510005021,454,362,78,0,0,0,0,0,0,0,0,0,0,0,0
410510005022,298,235,54,0,0,0,0,0,0,0,0,0,0,0,0
410510005023,437,340,84,0,0,0,0,0,0,0,0,0,0,0,0
410510005024,544,430,97,0,0,0,0,0,0,0,0,0,0,0,0
410510005025,380,302,66,0,0,0,0,0,0,0,0,0,0,0,0
410510006011,592,409,167,0,0,0,0,0,0,0,0,0,0,0,0
410510006012,298,204,86,0,0,0,0,0,0,0,0,0,0,0,0
410510006013,344,243,92,0,0,0,0,0,0,0,0,0,0,0,0
410510006014,382,277,95,0,0,0,0,0,0,0,0,0,0,0,0
410510006021,312,213,90,0,0,0,0,0,0,0,0,0,0,0,0
410510006022,560,380,163,0,0,0,0,0,0,0,0,0,0,0,0
410510006023,373,255,108,0,0,0,0,0,0,0,0,0,0,0,0
410510006024,406,278,117,0,0,0,0,0,0,0,0,0,0,0,0
410510007011,695,563,118,0,0,0,0,0,0,0,0,0,0,0,0
410510007012,467,374,83,0,0,0,0,0,0,0,0,0,0,0,0
410510007013,720,603,102,0,0,0,0,0,0,0,0,0,0,0,0
410510007014,590,499,79,0,0,0,0,0,0,0,0,0,0,0,0
410510007021,566,445,104,0,0,0,0,0,0,0,0,0,0,0,0
410510007022,587,461,108,0,0,0,0,0,0,0,0,0,0,0,0
410510007023,614,483,113,0,0,0,0,0,0,0,0,0,0,0,0
410510007024,578,455,106,0,0,0,0,0,0,0,0,0,0,0,0
410510008011,757,641,101,0,0,0,0,0,0,0,0,0,0,0,0
410510008012,703,608,79,0,0,0,0,0,0,0,0,0,0,0,0
410510008013,712,628,66,0,0,0,0,0,0,0,0,0,0,0,0
410510008014,681,600,64,0,0,0,0,0,0,0,0,0,0,0,0
410510008021,402,316,74,0,0,0,0,0,0,0,0,0,0,0,0
410510008022,494,413,69,0,0,0,0,0,0,0,0,0,0,0,0
410510008023,840,719,102,0,0,0,0,0,0,0,0,0,0,0,0
410510008024,954,823,109,0,0,0,0,0,0,0,0,0,0,0,0
410510009011,596,536,47,0,0,0,0,0,0,0,0,0,0,0,0
410510009012,585,526,46,0,0,0,0,0,0,0,0,0,0,0,0
410510009013,522,469,41,0,0,0,0,0,0,0,0,0,0,0,0
410510009014,646,580,51,0,0,0,0,0,0,0,0,0,0,0,0
410510009021,1154,1001,124,0,0,0,0,0,0,0,0,0,0,0,0
410510009022,677,600,61,0,0,0,0,0,0,0,0,0,0,0,0
410510009023,734,643,73,0,0,0,0,0,0,0,0,0,0,0,0
410510010001,533,476,43,0,0,0,0,0,0,0,0,0,0,0,0
410510010002,841,752,68,0,0,0,0,0,0,0,0,0,0,0,0
410510010003,832,743,68,0,0,0,0,0,0,0,0,0,0,0,0
410510010004,479,415,51,0,0,0,0,0,0,0,0,0,0,0,0
410510010005,874,780,71,0,0,0,0,0,0,0,0,0,0,0,0
410510011011,455,414,27,0,0,0,0,0,0,0,0,0,0,0,0
410510011012,863,785,51,0,0,0,0,0,0,0,0,0,0,0,0
410510011021,908,812,73,0,0,0,0,0,0,0,0,0,0,0,0
410510012011,733,682,34,0,0,0,0,0,0,0,0,0,0,0,0
410510012012,768,714,36,0,0,0,0,0,0,0,0,0,0,0,0
410510012013,676,621,36,0,0,0,0,0,0,0,0,0,0,0,0
410510012014,995,918,51,0,0,0,0,0,0,0,0,0,0,0,0
410510012021,807,721,66,0,0,0,0,0,0,0,0,0,0,0,0
410510012022,783,699,64,0,0,0,0,0,0,0,0,0,0,0,0
410510012023,586,524,47,0,0,0,0,0,0,0,0,0,0,0,0
410510013011,609,558,38,0,0,0,0,0,0,0,0,0,0,0,0
410510013012,497,458,28,0,0,0,0,0,0,0,0,0,0,0,0
410510013013,533,495,26,0,0,0,0,0,0,0,0,0,0,0,0
410510013014,916,846,49,0,0,0,0,0,0,0,0,0,0,0,0
410510013021,602,538,49,0,0,0,0,0,0,0,0,0,0,0,0
410510013022,677,605,55,0,0,0,0,0,0,0,0,0,0,0,0
410510013023,748,668,61,0,0,0,0,0,0,0,0,0,0,0,0
410510014001,690,632,43,0,0,0,0,0,0,0,0,0,0,0,0
410510014002,677,619,43,0,0,0,0,0,0,0,0,0,0,0,0
410510014003,816,719,76,0,0,0,0,0,0,0,0,0,0,0,0
410510014004,416,366,39,0,0,0,0,0,0,0,0,0,0,0,0
410510014005,437,385,41,0,0,0,0,0,0,0,0,0,0,0,0
410510015001,906,759,129,0,0,0,0,0,0,0,0,0,0,0,0
410510015002,658,552,93,0,0,0,0,0,0,0,0,0,0,0,0
410510015003,521,436,76,0,0,0,0,0,0,0,0,0,0,0,0
410510016011,467,374,83,0,0,0,0,0,0,0,0,0,0,0,0
410510016012,426,341,76,0,0,0,0,0,0,0,0,0,0,0,0
410510016013,628,504,111,0,0,0,0,0,0,0,0,0,0,0,0
410510016014,988,826,144,0,0,0,0,0,0,0,0,0,0,0,0
410510016015,447,361,76,0,0,0,0,0,0,0,0,0,0,0,0
410510016016,534,442,82,0,0,0,0,0,0,0,0,0,0,0,0
410510016021,401,280,112,0,0,0,0,0,0,0,0,0,0,0,0
410510016022,440,313,118,0,0,0,0,0,0,0,0,0,0,0,0
410510016023,419,310,99,0,0,0,0,0,0,0,0,0,0,0,0
410510016024,366,256,102,0,0,0,0,0,0,0,0,0,0,0,0
410510017011,347,287,52,0,0,0,0,0,0,0,0,0,0,0,0
410510017012,729,603,110,0,0,0,0,0,0,0,0,0,0,0,0
410510017013,437,361,66,0,0,0,0,0,0,0,0,0,0,0,0
410510017014,440,356,75,0,0,0,0,0,0,0,0,0,0,0,0
410510017015,613,506,93,0,0,0,0,0,0,0,0,0,0,0,0
410510017016,425,351,64,0,0,0,0,0,0,0,0,0,0,0,0
410510017017,717,597,104,0,0,0,0,0,0,0,0,0,0,0,0
410510017021,794,555,222,0,0,0,0,0,0,0,0,0,0,0,0
410510017022,397,278,111,0,0,0,0,0,0,0,0,0,0,0,0
410510017023,500,349,140,0,0,0,0,0,0,0,0,0,0,0,0
410510018011,731,623,93,0,0,0,0,0,0,0,0,0,0,0,0
410510018012,741,616,108,0,0,0,0,0,0,0,0,0,0,0,0
410510018013,920,784,116,0,0,0,0,0,0,0,0,0,0,0,0
410510018021,1207,1019,162,0,0,0,0,0,0,0,0,0,0,0,0
410510018022,876,760,99,0,0,0,0,0,0,0,0,0,0,0,0
410510019001,826,707,110,0,0,0,0,0,0,0,0,0,0,0,0
410510019002,787,673,106,0,0,0,0,0,0,0,0,0,0,0,0
410510019003,745,637,101,0,0,0,0,0,0,0,0,0,0,0,0
410510019004,1034,885,139,0,0,0,0,0,0,0,0,0,0,0,0
410510020001,633,585,34,0,0,0,0,0,0,0,0,0,0,0,0
410510020002,396,366,21,0,0,0,0,0,0,0,0,0,0,0,0
410510020003,828,758,53,0,0,0,0,0,0,0,0,0,0,0,0
410510020004,978,904,53,0,0,0,0,0,0,0,0,0,0,0,0
410510020005,897,829,49,0,0,0,0,0,0,0,0,0,0,0,0
410510021001,718,653,42,0,0,0,0,0,0,0,0,0,0,0,0
410510021002,843,767,49,0,0,0,0,0,0,0,0,0,0,0,0
410510022031,445,420,17,0,0,0,0,0,0,0,0,0,0,0,0
410510022032,441,416,17,0,0,0,0,0,0,0,0,0,0,0,0
410510022033,464,438,18,0,0,0,0,0,0,0,0,0,0,0,0
410510022034,590,525,53,0,0,0,0,0,0,0,0,0,0,0,0
410510023031,386,351,28,0,0,0,0,0,0,0,0,0,0,0,0
410510023032,908,808,81,0,0,0,0,0,0,0,0,0,0,0,0
410510024011,739,685,42,0,0,0,0,0,0,0,0,0,0,0,0
410510024012,424,384,32,0,0,0,0,0,0,0,0,0,0,0,0
410510024013,466,422,35,0,0,0,0,0,0,0,0,0,0,0,0
410510024021,736,655,66,0,0,0,0,0,0,0,0,0,0,0,0
410510024022,740,658,66,0,0,0,0,0,0,0,0,0,0,0,0
410510024023,646,574,58,0,0,0,0,0,0,0,0,0,0,0,0
410510025011,534,461,67,0,0,0,0,0,0,0,0,0,0,0,0
410510025012,619,535,78,0,0,0,0,0,0,0,0,0,0,0,0
410510025013,602,520,76,0,0,0,0,0,0,0,0,0,0,0,0
410510025014,445,403,35,0,0,0,0,0,0,0,0,0,0,0,0
410510025015,527,464,57,0,0,0,0,0,0,0,0,0,0,0,0
410510025016,465,409,50,0,0,0,0,0,0,0,0,0,0,0,0
410510025021,560,484,70,0,0,0,0,0,0,0,0,0,0,0,0
410510025022,561,508,44,0,0,0,0,0,0,0,0,0,0,0,0
410510025023,1037,940,81,0,0,0,0,0,0,0,0,0,0,0,0
410510025024,746,676,59,0,0,0,0,0,0,0,0,0,0,0,0
410510026001,639,557,76,0,0,0,0,0,0,0,0,0,0,0,0
410510026002,640,558,76,0,0,0,0,0,0,0,0,0,0,0,0
410510026003,599,523,71,0,0,0,0,0,0,0,0,0,0,0,0
410510027011,653,570,77,0,0,0,0,0,0,0,0,0,0,0,0
410510027012,797,694,95,0,0,0,0,0,0,0,0,0,0,0,0
410510027013,606,526,72,0,0,0,0,0,0,0,0,0,0,0,0
410510027021,730,629,88,0,0,0,0,0,0,0,0,0,0,0,0
410510027022,1003,858,122,0,0,0,0,0,0,0,0,0,0,0,0
410510028011,912,759,139,0,0,0,0,0,0,0,0,0,0,0,0
410510028012,876,740,119,0,0,0,0,0,0,0,0,0,0,0,0
410510028021,470,402,57,0,0,0,0,0,0,0,0,0,0,0,0
410510028022,597,510,73,0,0,0,0,0,0,0,0,0,0,0,0
410510028023,803,687,98,0,0,0,0,0,0,0,0,0,0,0,0
410510029011,484,376,98,0,0,0,0,0,0,0,0,0,0,0,0
410510029012,467,372,85,0,0,0,0,0,0,0,0,0,0,0,0
410510029013,579,479,89,0,0,0,0,0,0,0,0,0,0,0,0
410510029014,878,722,137,0,0,0,0,0,0,0,0,0,0,0,0
410510029021,454,352,92,0,0,0,0,0,0,0,0,0,0,0,0
410510029022,511,405,96,0,0,0,0,0,0,0,0,0,0,0,0
410510029023,517,430,79,0,0,0,0,0,0,0,0,0,0,0,0
410510029024,1046,871,159,0,0,0,0,0,0,0,0,0,0,0,0
410510029025,661,550,101,0,0,0,0,0,0,0,0,0,0,0,0
410510029031,895,618,261,0,0,0,0,0,0,0,0,0,0,0,0
410510029032,490,338,143,0,0,0,0,0,0,0,0,0,0,0,0
410510029033,527,364,153,0,0,0,0,0,0,0,0,0,0,0,0
410510029034,530,366,154,0,0,0,0,0,0,0,0,0,0,0,0
410510030001,745,667,57,0,0,0,0,0,0,0,0,0,0,0,0
410510030002,926,793,120,0,0,0,0,0,0,0,0,0,0,0,0
410510030003,603,501,90,0,0,0,0,0,0,0,0,0,0,0,0
410510030004,763,654,99,0,0,0,0,0,0,0,0,0,0,0,0
410510031001,890,797,71,0,0,0,0,0,0,0,0,0,0,0,0
410510031002,789,706,61,0,0,0,0,0,0,0,0,0,0,0,0
410510031003,765,656,99,0,0,0,0,0,0,0,0,0,0,0,0
410510031004,613,525,80,0,0,0,0,0,0,0,0,0,0,0,0
410510032001,649,581,51,0,0,0,0,0,0,0,0,0,0,0,0
410510032002,698,625,54,0,0,0,0,0,0,0,0,0,0,0,0
410510032003,491,455,28,0,0,0,0,0,0,0,0,0,0,0,0
410510032004,725,662,51,0,0,0,0,0,0,0,0,0,0,0,0
410510033011,703,651,37,0,0,0,0,0,0,0,0,0,0,0,0
410510033012,628,590,26,0,0,0,0,0,0,0,0,0,0,0,0
410510033013,618,581,26,0,0,0,0,0,0,0,0,0,0,0,0
410510033021,763,717,32,0,0,0,0,0,0,0,0,0,0,0,0
410510033022,1021,960,42,0,0,0,0,0,0,0,0,0,0,0,0
410510034011,350,325,17,0,0,0,0,0,0,0,0,0,0,0,0
410510034012,511,475,25,0,0,0,0,0,0,0,0,0,0,0,0
410510034013,370,344,18,0,0,0,0,0,0,0,0,0,0,0,0
410510034014,596,554,29,0,0,0,0,0,0,0,0,0,0,0,0
410510034021,652,614,26,0,0,0,0,0,0,0,0,0,0,0,0
410510034022,472,444,19,0,0,0,0,0,0,0,0,0,0,0,0
410510034023,697,656,28,0,0,0,0,0,0,0,0,0,0,0,0
410510035011,435,384,42,0,0,0,0,0,0,0,0,0,0,0,0
410510035012,613,541,60,0,0,0,0,0,0,0,0,0,0,0,0
410510035013,574,507,56,0,0,0,0,0,0,0,0,0,0,0,0
410510035014,488,453,24,0,0,0,0,0,0,0,0,0,0,0,0
410510035021,533,490,33,0,0,0,0,0,0,0,0,0,0,0,0
410510035022,713,629,70,0,0,0,0,0,0,0,0,0,0,0,0
410510036011,540,497,34,0,0,0,0,0,0,0,0,0,0,0,0
410510036012,827,767,45,0,0,0,0,0,0,0,0,0,0,0,0
410510036013,630,585,34,0,0,0,0,0,0,0,0,0,0,0,0
410510036014,566,525,31,0,0,0,0,0,0,0,0,0,0,0,0
410510036021,1081,970,92,0,0,0,0,0,0,0,0,0,0,0,0
410510036022,861,773,73,0,0,0,0,0,0,0,0,0,0,0,0
410510036023,901,812,73,0,0,0,0,0,0,0,0,0,0,0,0
410510036024,934,859,58,0,0,0,0,0,0,0,0,0,0,0,0
410510036031,430,387,36,0,0,0,0,0,0,0,0,0,0,0,0
410510036032,544,489,46,0,0,0,0,0,0,0,0,0,0,0,0
410510037011,691,622,57,0,0,0,0,0,0,0,0,0,0,0,0
410510037012,567,512,46,0,0,0,0,0,0,0,0,0,0,0,0
410510037013,799,721,65,0,0,0,0,0,0,0,0,0,0,0,0
410510037014,468,422,38,0,0,0,0,0,0,0,0,0,0,0,0
410510037021,414,373,34,0,0,0,0,0,0,0,0,0,0,0,0
410510037022,401,373,19,0,0,0,0,0,0,0,0,0,0,0,0
410510037023,563,518,34,0,0,0,0,0,0,0,0,0,0,0,0
410510038011,614,539,62,0,0,0,0,0,0,0,0,0,0,0,0
410510038012,390,334,46,0,0,0,0,0,0,0,0,0,0,0,0
410510038013,593,508,70,0,0,0,0,0,0,0,0,0,0,0,0
410510038021,678,596,69,0,0,0,0,0,0,0,0,0,0,0,0
410510038022,598,499,85,0,0,0,0,0,0,0,0,0,0,0,0
410510038023,534,446,76,0,0,0,0,0,0,0,0,0,0,0,0
410510038031,725,623,86,0,0,0,0,0,0,0,0,0,0,0,0
410510038032,745,669,61,0,0,0,0,0,0,0,0,0,0,0,0
410510038033,875,752,105,0,0,0,0,0,0,0,0,0,0,0,0
410510039011,688,590,81,0,0,0,0,0,0,0,0,0,0,0,0
410510039012,506,433,60,0,0,0,0,0,0,0,0,0,0,0,0
410510039013,766,656,91,0,0,0,0,0,0,0,0,0,0,0,0
410510039014,514,435,67,0,0,0,0,0,0,0,0,0,0,0,0
410510039015,840,710,112,0,0,0,0,0,0,0,0,0,0,0,0
410510039021,410,342,58,0,0,0,0,0,0,0,0,0,0,0,0
410510039022,512,437,64,0,0,0,0,0,0,0,0,0,0,0,0
410510039023,501,418,71,0,0,0,0,0,0,0,0,0,0,0,0
410510039024,448,374,64,0,0,0,0,0,0,0,0,0,0,0,0
410510040011,1004,840,143,0,0,0,0,0,0,0,0,0,0,0,0
410510040012,434,363,62,0,0,0,0,0,0,0,0,0,0,0,0
410510040013,447,374,64,0,0,0,0,0,0,0,0,0,0,0,0
410510040014,744,622,106,0,0,0,0,0,0,0,0,0,0,0,0
410510040021,1345,1100,211,0,0,0,0,0,0,0,0,0,0,0,0
410510040022,377,315,54,0,0,0,0,0,0,0,0,0,0,0,0
410510040023,567,461,91,0,0,0,0,0,0,0,0,0,0,0,0
410510040024,528,431,83,0,0,0,0,0,0,0,0,0,0,0,0
410510041011,407,336,59,0,0,0,0,0,0,0,0,0,0,0,0
410510041012,594,491,86,0,0,0,0,0,0,0,0,0,0,0,0
410510041013,1179,972,173,0,0,0,0,0,0,0,0,0,0,0,0
410510041014,592,489,86,0,0,0,0,0,0,0,0,0,0,0,0
410510041021,570,461,94,0,0,0,0,0,0,0,0,0,0,0,0
410510041022,390,316,64,0,0,0,0,0,0,0,0,0,0,0,0
410510041023,487,394,80,0,0,0,0,0,0,0,0,0,0,0,0
410510041024,679,549,112,0,0,0,0,0,0,0,0,0,0,0,0
410510042001,647,533,96,0,0,0,0,0,0,0,0,0,0,0,0
410510042002,813,667,123,0,0,0,0,0,0,0,0,0,0,0,0
410510043001,672,501,156,0,0,0,0,0,0,0,0,0,0,0,0
410510045001,1321,1147,151,0,0,0,0,0,0,0,0,0,0,0,0
410510046011,1276,1103,151,0,0,0,0,0,0,0,0,0,0,0,0
410510046012,977,787,177,0,0,0,0,0,0,0,0,0,0,0,0
410510046021,582,474,99,0,0,0,0,0,0,0,0,0,0,0,0
410510046022,631,509,114,0,0,0,0,0,0,0,0,0,0,0,0
410510047001,1023,885,121,0,0,0,0,0,0,0,0,0,0,0,0
410510047002,979,852,110,0,0,0,0,0,0,0,0,0,0,0,0
410510047003,841,760,64,0,0,0,0,0,0,0,0,0,0,0,0
410510048001,792,716,60,0,0,0,0,0,0,0,0,0,0,0,0
410510048002,597,537,48,0,0,0,0,0,0,0,0,0,0,0,0
410510048003,423,382,32,0,0,0,0,0,0,0,0,0,0,0,0
410510049001,915,817,80,0,0,0,0,0,0,0,0,0,0,0,0
410510049002,586,518,57,0,0,0,0,0,0,0,0,0,0,0,0
410510049003,673,608,51,0,0,0,0,0,0,0,0,0,0,0,0
410510050001,1076,943,113,0,0,0,0,0,0,0,0,0,0,0,0
410510051001,1401,1214,163,0,0,0,0,0,0,0,0,0,0,0,0
410510051002,1381,1196,161,0,0,0,0,0,0,0,0,0,0,0,0
410510051003,571,494,67,0,0,0,0,0,0,0,0,0,0,0,0
410510052001,442,380,49,0,0,0,0,0,0,0,0,0,0,0,0
410510052002,391,335,44,0,0,0,0,0,0,0,0,0,0,0,0
410510052003,560,480,63,0,0,0,0,0,0,0,0,0,0,0,0
410510052004,709,609,79,0,0,0,0,0,0,0,0,0,0,0,0
