Geography,Total
1000000US460039736004062,0
1000000US460039736004063,2
1000000US460039736004064,8
1000000US460039736004065,12
1000000US460039736004066,0
1000000US460039736004067,1
1000000US460039736004068,2
1000000US460039736004069,51
1000000US460039736004070,5
1000000US460039736004071,2
1000000US460039736004072,3
1000000US460039736004073,9
1000000US460039736004074,2
1000000US460039736004075,10
1000000US460039736004076,8
1000000US460039736004077,6
1000000US460039736004078,2
1000000US460039736004079,2
1000000US460039736004080,0
1000000US460039736004081,2
1000000US460039736004082,0
1000000US460039736004083,0
1000000US460039736004084,0
1000000US460039736004085,2
1000000US460039736004086,0
1000000US460039736004087,0
1000000US460039736004088,0
1000000US460039736004089,2
1000000US460039736004090,3
1000000US460039736004091,0
1000000US460039736004092,0
1000000US460039736004093,0
1000000US460039736004094,0
1000000US460039736004095,0
1000000US460039736004096,3
1000000US460039736004097,2
1000000US460039736004098,0
1000000US460039736004099,0
1000000US460039736004100,2
1000000US460039736004101,3
1000000US460039736004102,0
1000000US460039736004103,0
1000000US460039736004104,2
1000000US460039736004105,2
1000000US460039736004106,2
1000000US460039736004107,2
1000000US460039736004108,0
1000000US460039736004109,0
1000000US460039736004110,1
1000000US460039736004111,0
1000000US460039736004112,6
1000000US460039736004113,6
1000000US460039736004114,5
1000000US460039736004115,0
1000000US460039736004116,0
1000000US460039736004117,6
1000000US460039736004118,2
1000000US460039736004119,2
1000000US460039736004120,0
1000000US460039736004121,0
1000000US460039736004122,0
1000000US460039736004123,0
1000000US460039736004124,2
1000000US460039736004125,0
1000000US460039736004126,2
1000000US460039736004127,7
1000000US460039736004128,0
1000000US460039736004129,2
1000000US460039736004130,3
1000000US460039736004131,0
1000000US460039736004132,5
1000000US460039736004133,0
1000000US460039736004134,0
1000000US460039736004135,0
1000000US460039736004136,0
1000000US460039736004137,2
1000000US460039736004138,2
1000000US460039736004139,4
1000000US460039736004140,1
1000000US460039736004141,4
1000000US460039736004142,2
1000000US460039736004143,2
1000000US460039736004144,4
1000000US460039736004145,3
1000000US460039736004146,0
1000000US460039736004147,1
1000000US460039736004148,0
1000000US460039736004149,2
1000000US460039736004150,2
1000000US460039736004151,4
1000000US460039736004152,0
1000000US460039736004153,0
1000000US460039736004154,0
1000000US460039736004155,3
1000000US460039736004156,0
1000000US460039736004157,1
1000000US460039736004158,2
1000000US460039736004159,0
1000000US460039736004160,6
1000000US460039736004161,0
1000000US460039736004162,0
1000000US460039736004163,0
1000000US460039736004164,1
1000000US460039736004165,2
1000000US460039736004166,0
1000000US460039736004167,2
1000000US460039736004168,2
1000000US460039736004169,0
1000000US460039736004170,4
1000000US460039736004171,0
1000000US460039736004172,0
1000000US460039736004173,0
1000000US460039736004174,2
1000000US460039736004175,0
