Geography, !!Total:
1000000US080010083091013,0
1000000US080010083091014,12
1000000US080010083091015,0
1000000US080010083091016,71
1000000US080010083092000,0
1000000US080010083092001,0
1000000US080010083092002,0
1000000US080010083092003,0
1000000US080010083092004,10
1000000US080010083092005,0
1000000US080010083092006,0
1000000US080010083092007,0
1000000US080010083092008,0
1000000US080010083092009,0
1000000US080010083092010,0
1000000US080010083092011,0
1000000US080010083092012,0
1000000US080010083092013,0
1000000US080010083092014,4
1000000US080010083092015,14
1000000US080010083092016,0
1000000US080010083092017,24
1000000US080010083092018,10
1000000US080010083092019,14
1000000US080010083092020,16
1000000US080010083092021,9
1000000US080010083092022,0
1000000US080010083092023,19
1000000US080010083092024,0
1000000US080010083092025,0
1000000US080010083092026,0
1000000US080010083092027,0
1000000US080010083092028,5
1000000US080010083092029,10
1000000US080010083092030,18
1000000US080010083092031,0
1000000US080010083092032,11
1000000US080010083092033,0
1000000US080010083092034,0
1000000US080010083092035,0
1000000US080010083092036,0
1000000US080010083092037,0
1000000US080010083092038,0
1000000US080010083092039,0
1000000US080010083092040,8
1000000US080010083092041,8
1000000US080010083092042,0
1000000US080010083092043,0
1000000US080010083092044,12
1000000US080010083092045,4
1000000US080010083092046,0
1000000US080010083092047,0
1000000US080010083092048,0
1000000US080010083092049,0
1000000US080010083092050,0
1000000US080010083092051,0
1000000US080010083092052,0
1000000US080010083092053,0
1000000US080010083092054,0
1000000US080010083092055,0
1000000US080010083092056,0
1000000US080010083092057,0
1000000US080010083092058,0
1000000US080010083092059,0
1000000US080010083092060,0
1000000US080010083092061,0
1000000US080010083092062,37
1000000US080010083092063,17
1000000US080010083092064,0
1000000US080010083092065,0
1000000US080010083092066,0
1000000US080010083092067,0
1000000US080010083092068,0
1000000US080010083092069,0
1000000US080010083092070,0
1000000US080010083092071,0
1000000US080010083092072,0
1000000US080010083092073,0
1000000US080010083092074,0
1000000US080010083092075,0
1000000US080010083092076,0
1000000US080010083092077,25
1000000US080010083092078,0
1000000US080010083092079,0
1000000US080010083092080,0
1000000US080010083093000,144
1000000US080010083093001,51
1000000US080010083093002,72
1000000US080010083093003,69
1000000US080010083093004,11
1000000US080010083093005,53
1000000US080010083093006,59
1000000US080010083093007,106
1000000US080010083093008,40
1000000US080010083093009,271
1000000US080010083093010,257
1000000US080010083093011,62
1000000US080010083093012,29
1000000US080010083093013,63
1000000US080010083093014,60
1000000US080010083093015,40
1000000US080010083093016,42
1000000US080010083093017,50
1000000US080010083093018,7
1000000US080010083093019,36
1000000US080010083093020,49
1000000US080010083093021,34
1000000US080010083541000,0
1000000US080010083541001,1
1000000US080010083541002,0
1000000US080010083541003,20
1000000US080010083541004,0
1000000US080010083541005,0
1000000US080010083541006,6
1000000US080010083541007,0
1000000US080010083541008,0
1000000US080010083541009,0
1000000US080010083541010,13
1000000US080010083541011,0
1000000US080010083541012,2
1000000US080010083541013,0
1000000US080010083541014,0
1000000US080010083541015,0
1000000US080010083541016,0
1000000US080010083541017,0
1000000US080010083541018,0
1000000US080010083541019,0
1000000US080010083541020,8
1000000US080010083541021,28
1000000US080010083541022,0
1000000US080010083541023,0
1000000US080010083541024,0
1000000US080010083541025,0
1000000US080010083541026,0
1000000US080010083541027,0
1000000US080010083541028,6
1000000US080010083541029,17
1000000US080010083541030,0
1000000US080010083541031,0
1000000US080010083541032,0
1000000US080010083541033,0
1000000US080010083541034,0
1000000US080010083541035,6
1000000US080010083541036,18
1000000US080010083541037,0
1000000US080010083541038,0
1000000US080010083541039,14
1000000US080010083541040,0
1000000US080010083541041,0
1000000US080010083541042,0
1000000US080010083541043,0
1000000US080010083541044,0
1000000US080010083541045,0
1000000US080010083541046,0
1000000US080010083541047,0
1000000US080010083541048,0
1000000US080010083541049,0
1000000US080010083541050,0
1000000US080010083541051,0
1000000US080010083541052,0
1000000US080010083541053,0
1000000US080010083541054,0
1000000US080010083541055,0
1000000US080010083541056,0
1000000US080010083541057,0
1000000US080010083541058,0
1000000US080010083541059,0
1000000US080010083541060,0
1000000US080010083541061,0
1000000US080010083541062,0
1000000US080010083541063,0
1000000US080010083541064,0
1000000US080010083541065,0
1000000US080010083541066,0
1000000US080010083541067,0
1000000US080010083541068,0
1000000US080010083541069,0
1000000US080010083541070,0
1000000US080010083541071,10
1000000US080010083541072,0
1000000US080010083541073,0
1000000US080010083541074,0
1000000US080010083541075,0
1000000US080010083541076,0
1000000US080010083541077,0
1000000US080010083541078,0
1000000US080010083541079,0
1000000US080010083541080,0
1000000US080010083541081,0
1000000US080010083541082,0
1000000US080010083541083,0
1000000US080010083541084,0
1000000US080010083541085,0
1000000US080010083541086,0
1000000US080010083541087,0
1000000US080010083541088,0
1000000US080010083541089,0
1000000US080010083541090,0
1000000US080010083541091,0
1000000US080010083541092,0
1000000US080010083541093,0
1000000US080010083541094,0
1000000US080010083541095,0
1000000US080010083541096,0
1000000US080010083541097,0
1000000US080010083541098,17
1000000US080010083541099,0
1000000US080010083541100,0
1000000US080010083541101,0
1000000US080010083542000,0
1000000US080010083542001,0
1000000US080010083542002,0
1000000US080010083542003,0
1000000US080010083542004,0
1000000US080010083542005,0
1000000US080010083542006,0
1000000US080010083542007,0
1000000US080010083542008,0
1000000US080010083542009,0
1000000US080010083542010,0
1000000US080010083542011,0
1000000US080010083542012,0
1000000US080010083542013,0
1000000US080010083542014,0
1000000US080010083542015,0
1000000US080010083542016,0
1000000US080010083542017,0
1000000US080010083542018,0
1000000US080010083542019,91
1000000US080010083542020,68
1000000US080010083542021,0
1000000US080010083542022,0
1000000US080010083542023,0
1000000US080010083542024,407
1000000US080010083542025,20
1000000US080010083542026,43
1000000US080010083542027,44
1000000US080010083542028,45
1000000US080010083542029,208
1000000US080010083542030,116
1000000US080010083542031,54
1000000US080010083542032,41
1000000US080010083542033,44
1000000US080010083542034,91
1000000US080010083542035,33
1000000US080010083542036,45
1000000US080010083542037,49
1000000US080010083542038,19
1000000US080010083542039,55
1000000US080010083542040,45
1000000US080010083542041,37
1000000US080010083542042,35
1000000US080010083542043,74
1000000US080010083542044,24
1000000US080010083542045,51
1000000US080010083542046,97
1000000US080010083542047,26
1000000US080010083542048,42
1000000US080010083542049,41
1000000US080010083542050,42
1000000US080010083542051,143
1000000US080010083542052,16
1000000US080010083542053,191
1000000US080010083542054,0
1000000US080010083542055,25
1000000US080010083542056,36
1000000US080010083542057,47
1000000US080010083542058,57
1000000US080010083542059,34
1000000US080010083542060,27
1000000US080010083542061,0
1000000US080010083542062,0
1000000US080010083542063,33
1000000US080010083542064,45
1000000US080010083542065,42
1000000US080010083542066,44
1000000US080010083542067,0
1000000US080010083542068,37
1000000US080010083542069,0
1000000US080010083551000,68
1000000US080010083551001,35
1000000US080010083551002,37
1000000US080010083551003,33
1000000US080010083551004,39
1000000US080010083551005,53
1000000US080010083551006,34
1000000US080010083551007,62
1000000US080010083551008,14
1000000US080010083551009,272
1000000US080010083551010,24
1000000US080010083551011,40
1000000US080010083551012,47
1000000US080010083551013,56
1000000US080010083551014,68
1000000US080010083551015,34
1000000US080010083551016,70
1000000US080010083551017,23
1000000US080010083551018,8
