Geography,Total
1000000US090010107003008,61
1000000US090010107003009,0
1000000US090010107004000,96
1000000US090010107004001,86
1000000US090010107004002,0
1000000US090010107004003,0
1000000US090010107004004,0
1000000US090010107004005,65
1000000US090010107004006,25
1000000US090010107004007,73
1000000US090010107004008,27
1000000US090010107004009,0
1000000US090010107004010,89
1000000US090010107004011,31
1000000US090010107004012,38
1000000US090010107004013,0
1000000US090010107004014,44
1000000US090010107004015,0
1000000US090010107004016,19
1000000US090010107004017,0
1000000US090010108001000,100
1000000US090010108001001,0
1000000US090010108001002,84
1000000US090010108001003,0
1000000US090010108001004,93
1000000US090010108001005,0
1000000US090010108001006,12
1000000US090010108001007,149
1000000US090010108001008,0
1000000US090010108001009,17
1000000US090010108001010,0
1000000US090010108001011,0
1000000US090010108001012,0
1000000US090010108001013,0
1000000US090010108001014,88
1000000US090010108001015,0
1000000US090010108001016,0
1000000US090010108002000,74
1000000US090010108002001,51
1000000US090010108002002,70
1000000US090010108002003,32
1000000US090010108002004,0
1000000US090010108002005,0
1000000US090010108002006,0
1000000US090010108002007,13
1000000US090010108002008,0
1000000US090010108002009,22
1000000US090010108002010,0
1000000US090010108002011,0
1000000US090010108002012,115
1000000US090010108002013,49
1000000US090010108002014,45
1000000US090010108002015,35
1000000US090010108002016,0
1000000US090010108002017,33
1000000US090010108002018,65
1000000US090010108002019,3
1000000US090010108002020,20
1000000US090010108002021,31
1000000US090010108002022,36
1000000US090010108002023,61
1000000US090010108002024,0
1000000US090010108002025,52
1000000US090010108003000,0
1000000US090010108003001,23
1000000US090010108003002,58
1000000US090010108003003,206
1000000US090010108003004,14
1000000US090010108003005,0
1000000US090010108003006,2
1000000US090010108003007,86
1000000US090010108003008,73
1000000US090010108003009,27
1000000US090010108003010,20
1000000US090010108003011,43
1000000US090010108003012,46
1000000US090010108003013,69
1000000US090010108003014,20
1000000US090010108004000,55
1000000US090010108004001,58
1000000US090010108004002,42
1000000US090010108004003,114
1000000US090010108004004,103
1000000US090010108004005,10
1000000US090010108004006,35
1000000US090010108004007,21
1000000US090010109001000,76
1000000US090010109001001,35
1000000US090010109001002,103
1000000US090010109001003,2
1000000US090010109001004,39
1000000US090010109001005,29
1000000US090010109001006,117
1000000US090010109001007,43
1000000US090010109001008,40
1000000US090010109001009,17
1000000US090010109001010,44
1000000US090010109001011,36
1000000US090010109001012,32
1000000US090010109001013,16
1000000US090010109001014,14
1000000US090010109001015,33
1000000US090010109001016,50
1000000US090010109001017,86
1000000US090010109001018,26
