Geography,Total
1000000US380019656002556,3
1000000US380019656002557,0
1000000US380019656002558,0
1000000US380019656002559,0
1000000US380019656002560,0
1000000US380019656002561,0
1000000US380019656002562,0
1000000US380019656002563,0
1000000US380019656002564,4
1000000US380019656002565,0
1000000US380019656002566,10
1000000US380019656002567,0
1000000US380019656002568,0
1000000US380019656002569,0
1000000US380019656002570,0
1000000US380019656002571,0
1000000US380019656002572,0
1000000US380019656002573,0
1000000US380019656002574,0
1000000US380019656002575,2
1000000US380019656002576,0
1000000US380019656002577,2
1000000US380019656002578,0
1000000US380019656002579,0
1000000US380019656002580,0
1000000US380019656002581,0
1000000US380019656002582,0
1000000US380019656002583,0
1000000US380019656002584,0
1000000US380019656002585,0
1000000US380019656002586,0
1000000US380019656002587,2
1000000US380019656002588,0
1000000US380019656002589,0
1000000US380019656002590,0
1000000US380019656002591,0
1000000US380019656002592,0
1000000US380019656002593,0
1000000US380019656002594,2
1000000US380019656002595,0
1000000US380019656002596,0
1000000US380019656002597,0
1000000US380019656002598,2
1000000US380019656002599,0
1000000US380019656002600,3
1000000US380019656002601,2
1000000US380019656002602,0
1000000US380019656002603,0
1000000US380019656002604,0
1000000US380019656002605,2
1000000US380019656002606,0
1000000US380019656002607,2
1000000US380019656002608,0
1000000US380019656002609,0
1000000US380019656002610,0
1000000US380019656002611,0
1000000US380019656002612,13
1000000US380019656002613,0
1000000US380019656002614,0
1000000US380019656002615,0
1000000US380019656002616,0
1000000US380019656002617,0
1000000US380019656002618,0
1000000US380019656002619,0
1000000US380019656002620,6
1000000US380019656002621,0
1000000US380019656002622,0
1000000US380019656002623,0
1000000US380019656002624,2
1000000US380019656002625,0
1000000US380019656002626,0
1000000US380019656002627,0
1000000US380019656002628,0
1000000US380019656002629,0
1000000US380019656002630,0
1000000US380019656002631,0
1000000US380019656002632,0
1000000US380019656002633,0
1000000US380019656002634,1
1000000US380019656002635,4
1000000US380019656002636,0
1000000US380019656002637,1
1000000US380019656002638,0
1000000US380019656002639,0
1000000US380019656002640,1
1000000US380019656002641,0
1000000US380019656002642,0
1000000US380019656002643,0
1000000US380019656002644,0
1000000US380019656002645,3
1000000US380019656002646,1
1000000US380019656002647,2
1000000US380019656002648,2
1000000US380019656002649,0
1000000US380019656002650,0
1000000US380019656002651,0
1000000US380019656002652,1
1000000US380019656002653,0
1000000US380019656002654,2
1000000US380019656002655,0
1000000US380019656002656,0
1000000US380019656002657,0
1000000US380019656002658,0
1000000US380019656002659,0
1000000US380019656002660,0
1000000US380019656002661,0
1000000US380019656002662,2
1000000US380019656002663,0
1000000US380019656002664,0
1000000US380019656002665,0
1000000US380019656002666,0
1000000US380019656002667,0
1000000US380019656002668,0
1000000US380019656002669,0
1000000US380019656002670,4
1000000US380019656002671,0
1000000US380019656002672,0
1000000US380019656002673,4
1000000US380019656002674,0
1000000US380019656002675,0
1000000US380019656002676,0
1000000US380019656002677,2
1000000US380019656002678,0
1000000US380019656002679,0
1000000US380019656002680,0
1000000US380019656002681,0
1000000US380019656002682,3
1000000US380019656002683,0
1000000US380019656002684,0
1000000US380019656002685,0
1000000US380019656002686,0
1000000US380019656002687,0
1000000US380019656002688,1
1000000US380019656002689,0
1000000US380019656002690,0
1000000US380019656002691,0
1000000US380019656002692,0
1000000US380019656002693,0
1000000US380019656002694,0
1000000US380019656002695,0
1000000US380019656002696,1
1000000US380019656002697,2
1000000US380019656002698,0
1000000US380019656002699,3
1000000US380019656002700,2
1000000US380019656002701,0
1000000US380019656002702,4
1000000US380019656002703,6
1000000US380019656002704,2
1000000US380019656002705,0
1000000US380019656002706,0
1000000US380019656002707,0
1000000US380019656002708,0
1000000US380019656002709,0
1000000US380019656002710,1
1000000US380019656002711,13
1000000US380019656002712,0
1000000US380019656002713,0
1000000US380019656002714,0
1000000US380019656002715,0
1000000US380019656002716,1
1000000US380019656002717,9
1000000US380019656002718,2
1000000US380019656002719,4
1000000US380019656002720,0
1000000US380019656002721,0
1000000US380019656002722,2
1000000US380019656002723,0
1000000US380019656002724,2
1000000US380019656002725,0
1000000US380019656002726,0
1000000US380019656002727,0
1000000US380019656002728,4
1000000US380019656002729,2
1000000US380019656002730,0
1000000US380019656002731,0
1000000US380019656002732,13
1000000US380019656002733,11
1000000US380019656002734,0
1000000US380019656002735,0
1000000US380019656002736,0
1000000US380019656002737,0
1000000US380019656002738,0
1000000US380019656002739,0
1000000US380019656002740,0
1000000US380019656002741,0
1000000US380019656002742,0
1000000US380019656002743,0
1000000US380019656002744,0
1000000US380019656002745,0
1000000US380019656002746,2
1000000US380019656002747,0
1000000US380019656002748,2
1000000US380019656002749,6
1000000US380019656002750,0
1000000US380019656002751,0
1000000US380019656002752,0
1000000US380019656002753,0
1000000US380019656002754,0
1000000US380019656002755,0
1000000US380019656002756,2
1000000US380019656002757,0
1000000US380019656002758,0
1000000US380019656002759,0
1000000US380019656002760,0
1000000US380019656002761,0
1000000US380019656002762,2
1000000US380019656002763,0
1000000US380019656002764,0
1000000US380019656002765,0
1000000US380019656002766,0
1000000US380019656002767,2
1000000US380019656002768,0
1000000US380019656002769,0
1000000US380019656002770,0
1000000US380019656002771,0
1000000US380019656002772,0
1000000US380019656002773,0
1000000US380019656002774,2
1000000US380019656002775,2
1000000US380019656002776,0
1000000US380019656002777,4
1000000US380019656002778,0
1000000US380019656002779,0
1000000US380019656002780,0
1000000US380019656002781,0
1000000US380019656002782,0
1000000US380019656002783,0
1000000US380019656002784,2
1000000US380019656002785,2
1000000US380019656002786,6
1000000US380019656002787,2
1000000US380019656002788,0
1000000US380019656002789,4
1000000US380019656002790,0
1000000US380019656002791,3
1000000US380019656002792,0
1000000US380019656002793,0
1000000US380019656002794,0
1000000US380019656002795,0
1000000US380019656002796,0
1000000US380019656002797,0
1000000US380019656002798,0
1000000US380019656002799,1
1000000US380019656002800,4
1000000US380019656002801,0
1000000US380019656002802,0
1000000US380019656002803,3
1000000US380019656002804,1
1000000US380019656002805,1
1000000US380019656002806,0
1000000US380019656002807,0
1000000US380019656002808,0
1000000US380019656002809,0
1000000US380019656002810,0
1000000US380019656002811,0
1000000US380019656002812,0
1000000US380019656002813,0
1000000US380019656002814,0
1000000US380019656002815,0
1000000US380019656002816,2
1000000US380019656002817,0
1000000US380019656002818,0
1000000US380019656002819,0
1000000US380019656002820,0
1000000US380019656002821,0
