Geography, !!Total:
1000000US500019604003099,0
1000000US500019604003100,6
1000000US500019604003101,0
1000000US500019604003102,0
1000000US500019604003103,0
1000000US500019604003104,0
1000000US500019604003105,3
1000000US500019604003106,0
1000000US500019604003107,0
1000000US500019604003108,9
1000000US500019604003109,13
1000000US500019604003110,10
1000000US500019604003111,22
1000000US500019604003112,0
1000000US500019604003113,20
1000000US500019604003114,0
1000000US500019604003115,0
1000000US500019604003116,0
1000000US500019604004000,0
1000000US500019604004001,0
1000000US500019604004002,0
1000000US500019604004003,25
1000000US500019604004004,3
1000000US500019604004005,0
1000000US500019604004006,0
1000000US500019604004007,28
1000000US500019604004008,4
1000000US500019604004009,0
1000000US500019604004010,0
1000000US500019604004011,0
1000000US500019604004012,12
1000000US500019604004013,0
1000000US500019604004014,7
1000000US500019604004015,5
1000000US500019604004016,8
1000000US500019604004017,0
1000000US500019604004018,0
1000000US500019604004019,0
1000000US500019604004020,44
1000000US500019604004021,0
1000000US500019604004022,1
1000000US500019604004023,8
1000000US500019604004024,4
1000000US500019604004025,0
1000000US500019604004026,5
1000000US500019604004027,0
1000000US500019604004028,0
1000000US500019604004029,8
1000000US500019604004030,17
1000000US500019604004031,0
1000000US500019604004032,8
1000000US500019604004033,16
1000000US500019604004034,114
1000000US500019604004035,8
1000000US500019604004036,16
1000000US500019604004037,43
1000000US500019604004038,10
1000000US500019604004039,30
1000000US500019604004040,19
1000000US500019604004041,1
1000000US500019604004042,2
1000000US500019604004043,57
1000000US500019604004044,0
1000000US500019604004045,6
1000000US500019604004046,0
1000000US500019604004047,1
1000000US500019604004048,31
1000000US500019604004049,20
1000000US500019604004050,13
1000000US500019604004051,0
1000000US500019604004052,30
1000000US500019604004053,3
1000000US500019604004054,0
1000000US500019604004055,16
1000000US500019604004056,3
1000000US500019604004057,20
1000000US500019604004058,0
1000000US500019604004059,0
1000000US500019604004060,5
1000000US500019604004061,5
1000000US500019604004062,0
1000000US500019604004063,3
1000000US500019604004064,0
1000000US500019604004065,0
1000000US500019604004066,0
1000000US500019604004067,15
1000000US500019605001000,73
1000000US500019605001001,11
1000000US500019605001002,67
1000000US500019605001003,29
1000000US500019605001004,26
1000000US500019605001005,19
1000000US500019605001006,44
1000000US500019605001007,0
1000000US500019605001008,0
1000000US500019605001009,159
1000000US500019605001010,2
1000000US500019605001011,81
1000000US500019605001012,3
1000000US500019605001013,0
1000000US500019605001014,0
1000000US500019605001015,16
1000000US500019605001016,22
1000000US500019605001017,0
1000000US500019605001018,0
1000000US500019605001019,21
1000000US500019605001020,0
1000000US500019605001021,0
1000000US500019605001022,89
1000000US500019605001023,4
1000000US500019605001024,3
1000000US500019605001025,6
1000000US500019605001026,11
1000000US500019605001027,0
1000000US500019605001028,9
1000000US500019605001029,0
1000000US500019605001030,43
1000000US500019605001031,134
1000000US500019605001032,20
1000000US500019605001033,34
1000000US500019605001034,76
1000000US500019605001035,53
1000000US500019605001036,36
1000000US500019605001037,21
1000000US500019605001038,75
1000000US500019605001039,3
1000000US500019605001040,66
1000000US500019605001041,0
1000000US500019605001042,8
1000000US500019605001043,180
1000000US500019605001044,19
1000000US500019605001045,8
1000000US500019605001046,35
1000000US500019605001047,0
1000000US500019605002000,87
1000000US500019605002001,210
1000000US500019605002002,66
1000000US500019605002003,28
1000000US500019605002004,14
1000000US500019605002005,11
1000000US500019605002006,42
1000000US500019605002007,142
1000000US500019605002008,50
1000000US500019605002009,0
1000000US500019605002010,41
1000000US500019605002011,59
1000000US500019605002012,33
1000000US500019605002013,40
1000000US500019605002014,0
1000000US500019605002015,60
1000000US500019605002016,5
1000000US500019605003000,140
1000000US500019605003001,26
1000000US500019605003002,27
1000000US500019605003003,23
1000000US500019605003004,39
1000000US500019605003005,0
1000000US500019605003006,49
1000000US500019605003007,14
1000000US500019605003008,16
1000000US500019605003009,0
1000000US500019605003010,13
1000000US500019605003011,8
1000000US500019605003012,0
1000000US500019605003013,8
1000000US500019605003014,4
1000000US500019605003015,16
1000000US500019605003016,9
1000000US500019605003017,6
1000000US500019605003018,95
1000000US500019605003019,37
1000000US500019605003020,14
1000000US500019605003021,0
1000000US500019605003022,11
1000000US500019605003023,32
1000000US500019605003024,20
1000000US500019605003025,29
1000000US500019605003026,16
1000000US500019606001000,103
1000000US500019606001001,0
1000000US500019606001002,14
1000000US500019606001003,75
1000000US500019606001004,34
1000000US500019606001005,9
1000000US500019606001006,49
1000000US500019606001007,27
1000000US500019606001008,15
1000000US500019606001009,10
1000000US500019606001010,9
1000000US500019606001011,8
1000000US500019606001012,47
1000000US500019606001013,7
1000000US500019606001014,10
1000000US500019606001015,9
1000000US500019606001016,0
1000000US500019606001017,0
1000000US500019606001018,19
1000000US500019606001019,32
1000000US500019606001020,9
1000000US500019606001021,4
1000000US500019606001022,8
1000000US500019606001023,33
1000000US500019606001024,3
1000000US500019606001025,0
1000000US500019606001026,3
1000000US500019606001027,0
1000000US500019606001028,0
